user_id,n_puzzles,game_type,first_date,last_date,start_rating,end_rating,delta_rating,rating_level,delta_percentile,quartile_min,quartile_max
torrentec,1603.0,blitz,2023-01-08,2025-08-16,2419,2486,67,expert,75-100,19.0,595.0
CaxaRLian,1817.0,blitz,2023-01-09,2025-08-16,2216,2215,-1,expert,50-75,-35.0,19.0
YoungChessPlayer6403,3200.0,blitz,2023-01-13,2025-08-16,2300,2316,16,expert,50-75,-35.0,19.0
Chessfunblast,2613.0,blitz,2023-01-01,2025-08-14,2303,2315,12,expert,50-75,-35.0,19.0
RubenGtz,2.0,blitz,2023-02-02,2025-08-12,2477,2184,-293,expert,0-25,-331.0,-103.0
TePart0,2574.0,blitz,2023-01-03,2025-08-15,2248,2258,10,expert,50-75,-35.0,19.0
Gnejak,107.0,blitz,2023-01-01,2025-08-15,2330,2206,-124,expert,0-25,-331.0,-103.0
ReneRondon,146.0,blitz,2023-05-06,2025-08-16,2209,2247,38,expert,75-100,19.0,595.0
chesscoachlondon,478.0,blitz,2023-01-05,2025-08-12,2407,2347,-60,expert,25-50,-103.0,-35.0
Pogi13,442.0,blitz,2023-01-21,2025-07-10,2376,2367,-9,expert,50-75,-35.0,19.0
DAAM,1880.0,blitz,2023-05-22,2025-08-14,2478,2418,-60,expert,25-50,-103.0,-35.0
Jeremy_Jabson,41.0,blitz,2023-01-02,2025-08-09,2331,2271,-60,expert,25-50,-103.0,-35.0
EvgenyVNIIGAZ,22.0,blitz,2023-01-01,2025-08-16,2275,2324,49,expert,75-100,19.0,595.0
Slovafn,628.0,blitz,2023-02-20,2025-06-07,2399,2502,103,expert,75-100,19.0,595.0
LastWhisper2019,760.0,blitz,2023-03-07,2025-08-15,2253,2416,163,expert,75-100,19.0,595.0
andrybenjamin88,15412.0,blitz,2023-01-01,2025-08-16,2253,2206,-47,expert,25-50,-103.0,-35.0
FatAndMad,86.0,blitz,2023-01-01,2025-08-16,2314,2185,-129,expert,0-25,-331.0,-103.0
Pratyaksh,1698.0,blitz,2023-01-03,2025-08-13,2217,2189,-28,expert,50-75,-35.0,19.0
Ruskif777,626.0,blitz,2023-01-01,2025-08-16,2204,2190,-14,expert,50-75,-35.0,19.0
Luters,4481.0,blitz,2023-01-01,2025-08-16,2347,2231,-116,expert,0-25,-331.0,-103.0
Rababel2017,312.0,blitz,2023-01-01,2025-08-15,2478,2483,5,expert,50-75,-35.0,19.0
osboene,1057.0,blitz,2023-01-02,2025-08-15,2319,2437,118,expert,75-100,19.0,595.0
iamintj,616.0,blitz,2023-01-01,2025-08-15,2462,2390,-72,expert,25-50,-103.0,-35.0
Lorenzana_Arkenette,1117.0,blitz,2023-01-07,2025-06-07,2318,2224,-94,expert,25-50,-103.0,-35.0
MattC3,863.0,blitz,2023-06-07,2025-08-16,2226,2231,5,expert,50-75,-35.0,19.0
YazidPratama98,73.0,blitz,2023-02-08,2025-06-03,2287,2487,200,expert,75-100,19.0,595.0
gmmf,5744.0,blitz,2023-08-14,2025-08-15,2447,2156,-291,expert,0-25,-331.0,-103.0
Mariogarces01,1493.0,blitz,2023-01-01,2025-08-14,2352,2362,10,expert,50-75,-35.0,19.0
Sandro_Ladion,8877.0,blitz,2023-01-06,2025-05-10,2254,2050,-204,expert,0-25,-331.0,-103.0
boaconstrictora,1368.0,blitz,2023-03-01,2025-07-08,2268,2246,-22,expert,50-75,-35.0,19.0
Sergeant_Fedorov,6214.0,blitz,2023-01-21,2025-08-16,2324,2369,45,expert,75-100,19.0,595.0
Cesargzrs,66.0,blitz,2023-05-09,2025-07-21,2320,2173,-147,expert,0-25,-331.0,-103.0
marianosuarez,1251.0,blitz,2023-01-01,2025-08-14,2224,2117,-107,expert,0-25,-331.0,-103.0
Juancho17,58.0,blitz,2023-01-01,2025-08-16,2215,2233,18,expert,50-75,-35.0,19.0
Skyline83,326.0,blitz,2023-01-26,2025-04-24,2447,2409,-38,expert,25-50,-103.0,-35.0
nonsopolo,415.0,blitz,2023-01-05,2025-07-17,2283,2316,33,expert,75-100,19.0,595.0
Silverpearl,,blitz,2023-02-23,2025-08-06,2303,2103,-200,expert,0-25,-331.0,-103.0
YBG,47.0,blitz,2023-01-22,2025-02-07,2345,2382,37,expert,75-100,19.0,595.0
cazadordepollos,6699.0,blitz,2023-01-01,2025-08-16,2304,2201,-103,expert,0-25,-331.0,-103.0
Patsamtsam,112.0,blitz,2023-01-02,2025-08-16,2310,2351,41,expert,75-100,19.0,595.0
JacquesLabelle,714.0,blitz,2023-01-12,2025-03-22,2278,2249,-29,expert,50-75,-35.0,19.0
foreignaffairs,921.0,blitz,2023-01-02,2025-06-09,2305,2196,-109,expert,0-25,-331.0,-103.0
Durantex,1904.0,blitz,2023-08-12,2023-08-12,2201,2201,0,expert,50-75,-35.0,19.0
sylvesters,2073.0,blitz,2023-02-05,2025-08-09,2383,2277,-106,expert,0-25,-331.0,-103.0
Trigono56,146.0,blitz,2023-01-05,2025-08-16,2365,2409,44,expert,75-100,19.0,595.0
chinitosamurai,3661.0,blitz,2023-01-08,2025-08-13,2302,2288,-14,expert,50-75,-35.0,19.0
victor325,802.0,blitz,2023-01-01,2025-07-25,2379,2311,-68,expert,25-50,-103.0,-35.0
Andromalius,175.0,blitz,2023-01-01,2025-08-14,2219,2105,-114,expert,0-25,-331.0,-103.0
camilomunoz0107,4002.0,blitz,2023-01-02,2025-08-15,2370,2543,173,expert,75-100,19.0,595.0
Carlosdiba10,76.0,blitz,2023-02-12,2025-07-19,2217,2055,-162,expert,0-25,-331.0,-103.0
crazymetalxxx,13592.0,blitz,2023-01-03,2025-08-16,2359,2197,-162,expert,0-25,-331.0,-103.0
Omar301171,,blitz,2023-02-06,2025-06-19,2240,1965,-275,expert,0-25,-331.0,-103.0
Chr0n0s,1068.0,blitz,2023-01-01,2025-08-13,2314,2361,47,expert,75-100,19.0,595.0
canibalchess,1718.0,blitz,2023-01-01,2025-02-23,2207,2157,-50,expert,25-50,-103.0,-35.0
DerGaertner2014,323.0,blitz,2023-01-01,2025-08-16,2235,2186,-49,expert,25-50,-103.0,-35.0
Tinolaurio2020,74.0,blitz,2023-01-10,2025-08-10,2239,2179,-60,expert,25-50,-103.0,-35.0
paupin,365.0,blitz,2023-01-01,2025-08-15,2321,2234,-87,expert,25-50,-103.0,-35.0
CheckmateCollector,1699.0,blitz,2023-01-01,2025-08-15,2217,2137,-80,expert,25-50,-103.0,-35.0
Darth1077,110.0,blitz,2023-03-10,2025-08-16,2207,2205,-2,expert,50-75,-35.0,19.0
eqellar,2809.0,blitz,2023-02-06,2025-07-12,2220,2133,-87,expert,25-50,-103.0,-35.0
bulik3,102.0,blitz,2023-01-01,2025-08-16,2326,2330,4,expert,50-75,-35.0,19.0
Lxevenxl,11689.0,blitz,2023-01-08,2025-06-13,2247,2352,105,expert,75-100,19.0,595.0
Patrizsche,13913.0,blitz,2023-09-26,2025-07-18,2329,2300,-29,expert,50-75,-35.0,19.0
LUISFERNANDOB,83.0,blitz,2023-01-02,2025-08-12,2267,2227,-40,expert,25-50,-103.0,-35.0
Luis_chesito,1661.0,blitz,2023-01-12,2025-07-12,2239,2176,-63,expert,25-50,-103.0,-35.0
BuftonTufton,1953.0,blitz,2023-01-01,2025-08-16,2307,2169,-138,expert,0-25,-331.0,-103.0
gjavier,23.0,blitz,2023-01-01,2025-08-13,2248,2168,-80,expert,25-50,-103.0,-35.0
magnusglad_bot,,blitz,2024-01-28,2025-07-02,2237,2832,595,expert,75-100,19.0,595.0
FourLoko2003,246.0,blitz,2023-09-25,2025-07-29,2210,2016,-194,expert,0-25,-331.0,-103.0
prakharbajaj,814.0,blitz,2023-02-15,2025-08-10,2317,2426,109,expert,75-100,19.0,595.0
Barileng,16.0,blitz,2023-01-01,2025-08-16,2287,2211,-76,expert,25-50,-103.0,-35.0
mohamadreza_2015,52.0,blitz,2023-01-01,2025-08-15,2403,2449,46,expert,75-100,19.0,595.0
grrrrrrr8,1147.0,blitz,2023-01-01,2025-08-15,2219,2227,8,expert,50-75,-35.0,19.0
chesspawnrookking,8266.0,blitz,2023-01-01,2025-08-15,2454,2490,36,expert,75-100,19.0,595.0
Mark-Bueno,942.0,blitz,2023-01-01,2025-08-16,2288,2233,-55,expert,25-50,-103.0,-35.0
AndrewCunanan,214.0,blitz,2023-06-14,2024-10-31,2333,2462,129,expert,75-100,19.0,595.0
CyberShredder,4171.0,blitz,2023-01-01,2025-08-15,2361,2512,151,expert,75-100,19.0,595.0
Anextiomarus,1085.0,blitz,2023-01-31,2025-04-01,2264,2013,-251,expert,0-25,-331.0,-103.0
RFNUNEZ,13.0,blitz,2023-01-01,2025-08-15,2349,2285,-64,expert,25-50,-103.0,-35.0
The-Gov,767.0,blitz,2023-03-01,2025-08-15,2275,2245,-30,expert,50-75,-35.0,19.0
waleedgabr,5884.0,blitz,2023-01-02,2025-05-16,2318,2245,-73,expert,25-50,-103.0,-35.0
Pazcifico,16110.0,blitz,2023-01-01,2025-08-15,2250,2226,-24,expert,50-75,-35.0,19.0
peon666,1596.0,blitz,2023-03-28,2025-08-16,2309,2331,22,expert,75-100,19.0,595.0
Championdemala,269.0,blitz,2023-01-08,2025-08-16,2240,2171,-69,expert,25-50,-103.0,-35.0
FLUVACCINE,,blitz,2025-02-09,2025-06-16,2231,2203,-28,expert,50-75,-35.0,19.0
ilalchemer,1645.0,blitz,2023-01-01,2025-08-15,2417,2228,-189,expert,0-25,-331.0,-103.0
rebequita32,162.0,blitz,2023-07-02,2024-12-31,2362,2416,54,expert,75-100,19.0,595.0
Aguilar_cris,377.0,blitz,2023-01-03,2025-08-04,2270,2159,-111,expert,0-25,-331.0,-103.0
wencun,591.0,blitz,2023-01-01,2025-08-04,2383,2506,123,expert,75-100,19.0,595.0
Shtabsky,52.0,blitz,2023-01-11,2025-08-15,2246,2130,-116,expert,0-25,-331.0,-103.0
ExpresoNocturno,7.0,blitz,2023-01-02,2025-08-11,2268,2293,25,expert,75-100,19.0,595.0
Vak2019,501.0,blitz,2023-01-03,2025-08-16,2360,2370,10,expert,50-75,-35.0,19.0
raj1981,3605.0,blitz,2023-06-21,2025-06-05,2255,2206,-49,expert,25-50,-103.0,-35.0
mqp,420.0,blitz,2023-01-01,2025-08-11,2201,2220,19,expert,50-75,-35.0,19.0
AwkiPukA,23.0,blitz,2023-03-24,2025-07-22,2400,2318,-82,expert,25-50,-103.0,-35.0
romanius89,5094.0,blitz,2023-01-01,2025-08-15,2357,2316,-41,expert,25-50,-103.0,-35.0
tobita155,1000.0,blitz,2023-02-12,2025-08-15,2414,2357,-57,expert,25-50,-103.0,-35.0
diego_corrales,29.0,blitz,2023-05-02,2025-07-29,2471,2485,14,expert,50-75,-35.0,19.0
Orlanchess,68.0,blitz,2024-10-20,2024-10-21,2302,2194,-108,expert,0-25,-331.0,-103.0
elRope,1893.0,blitz,2023-01-02,2025-08-14,2453,2436,-17,expert,50-75,-35.0,19.0
pablinpayasin12,1239.0,blitz,2023-01-06,2025-07-26,2289,1964,-325,expert,0-25,-331.0,-103.0
victorvincent450,3122.0,blitz,2025-03-05,2025-06-11,2291,2442,151,expert,75-100,19.0,595.0
sheraboss,31520.0,blitz,2023-02-25,2023-02-26,2304,2303,-1,expert,50-75,-35.0,19.0
AlexisInterMilan,59.0,blitz,2023-01-19,2025-08-16,2281,2219,-62,expert,25-50,-103.0,-35.0
Christianorozcopro,2735.0,blitz,2023-01-01,2025-08-14,2230,2072,-158,expert,0-25,-331.0,-103.0
OT_FONARYA,1376.0,blitz,2023-01-02,2025-08-16,2239,2040,-199,expert,0-25,-331.0,-103.0
MEAT17,11055.0,blitz,2023-01-01,2025-08-13,2255,2242,-13,expert,50-75,-35.0,19.0
claudioa,1082.0,blitz,2023-01-10,2025-08-15,2433,2237,-196,expert,0-25,-331.0,-103.0
Ade_Dian,95.0,blitz,2023-01-01,2025-08-16,2310,2268,-42,expert,25-50,-103.0,-35.0
Rafael_Sano,74.0,blitz,2023-01-14,2025-06-07,2220,2214,-6,expert,50-75,-35.0,19.0
LeonelLamas,608.0,blitz,2025-04-30,2025-06-04,2404,2501,97,expert,75-100,19.0,595.0
JandeeHonrada,3502.0,blitz,2023-01-01,2025-08-15,2255,2361,106,expert,75-100,19.0,595.0
floress26,2957.0,blitz,2023-01-01,2025-08-13,2354,2278,-76,expert,25-50,-103.0,-35.0
luiaralo,675.0,blitz,2023-04-18,2025-08-16,2280,2198,-82,expert,25-50,-103.0,-35.0
zamzam454,123.0,blitz,2023-01-15,2025-08-16,2242,2178,-64,expert,25-50,-103.0,-35.0
martin_montoya,817.0,blitz,2023-01-31,2025-08-16,2404,2353,-51,expert,25-50,-103.0,-35.0
habantoc,1112.0,blitz,2024-01-16,2025-08-16,2374,2208,-166,expert,0-25,-331.0,-103.0
micfel,21.0,blitz,2023-01-01,2025-08-16,2443,2342,-101,expert,25-50,-103.0,-35.0
Chess_Vladimir_Chess,1726.0,blitz,2023-01-01,2025-06-15,2209,2340,131,expert,75-100,19.0,595.0
Casber2020,85.0,blitz,2023-01-14,2025-08-16,2299,2240,-59,expert,25-50,-103.0,-35.0
odonata-bot,,blitz,2023-01-01,2025-08-16,2367,2818,451,expert,75-100,19.0,595.0
sillychina,26573.0,blitz,2023-01-01,2025-08-12,2214,2126,-88,expert,25-50,-103.0,-35.0
Gambito13193,1708.0,blitz,2023-01-02,2025-08-15,2257,2188,-69,expert,25-50,-103.0,-35.0
anna1961,1967.0,blitz,2023-01-01,2025-08-13,2227,2229,2,expert,50-75,-35.0,19.0
maksle,1782.0,blitz,2023-01-31,2025-08-10,2427,2245,-182,expert,0-25,-331.0,-103.0
fuerzagorda,389.0,blitz,2023-01-01,2025-08-16,2213,2139,-74,expert,25-50,-103.0,-35.0
dArKeNsTeIn,145.0,blitz,2023-01-01,2025-08-15,2302,2263,-39,expert,25-50,-103.0,-35.0
chessyeg,914.0,blitz,2023-01-02,2025-08-16,2429,2422,-7,expert,50-75,-35.0,19.0
mtuombe17,5176.0,blitz,2023-02-01,2025-06-09,2260,2266,6,expert,50-75,-35.0,19.0
lolsirs,33481.0,blitz,2023-01-01,2025-08-11,2388,2365,-23,expert,50-75,-35.0,19.0
ehozjan,133.0,blitz,2023-01-08,2025-05-13,2249,2322,73,expert,75-100,19.0,595.0
Eng_RamiAttoshi,76.0,blitz,2023-01-01,2025-08-12,2275,2192,-83,expert,25-50,-103.0,-35.0
SirFaSunnyBoy,2115.0,blitz,2023-01-05,2025-08-14,2219,2146,-73,expert,25-50,-103.0,-35.0
Eslovenia_Patagonia,,blitz,2023-01-01,2025-08-15,2409,2240,-169,expert,0-25,-331.0,-103.0
SembrandoAjedrez,228.0,blitz,2023-01-01,2025-08-15,2229,2204,-25,expert,50-75,-35.0,19.0
D10SChess,2727.0,blitz,2023-04-03,2025-07-21,2362,2244,-118,expert,0-25,-331.0,-103.0
Khaledshaaban,5056.0,blitz,2023-01-03,2025-08-14,2234,2316,82,expert,75-100,19.0,595.0
Gilsomosa46,1.0,blitz,2023-01-01,2025-08-13,2244,2140,-104,expert,0-25,-331.0,-103.0
arg67,6905.0,blitz,2023-01-06,2025-08-16,2443,2360,-83,expert,25-50,-103.0,-35.0
Kid_Colombia,2167.0,blitz,2023-01-03,2025-08-16,2326,2339,13,expert,50-75,-35.0,19.0
LunaKalem,1420.0,blitz,2023-01-01,2025-08-02,2422,2352,-70,expert,25-50,-103.0,-35.0
deafchessmaster,446.0,blitz,2023-01-02,2025-08-07,2352,2371,19,expert,50-75,-35.0,19.0
cataros_anthony89,404.0,blitz,2023-02-02,2025-07-24,2212,2175,-37,expert,25-50,-103.0,-35.0
arvinm1372,305.0,blitz,2023-01-01,2025-08-08,2357,2284,-73,expert,25-50,-103.0,-35.0
t_umegard,621.0,blitz,2023-01-15,2025-08-15,2223,2158,-65,expert,25-50,-103.0,-35.0
gomelbel,16929.0,blitz,2025-01-09,2025-08-16,2468,2367,-101,expert,25-50,-103.0,-35.0
carrascof,20342.0,blitz,2023-04-08,2023-12-23,2277,2168,-109,expert,0-25,-331.0,-103.0
alfildelmundo,847.0,blitz,2023-01-02,2025-08-16,2227,2192,-35,expert,25-50,-103.0,-35.0
Alexeldestrosador,472.0,blitz,2023-01-01,2025-08-16,2219,2243,24,expert,75-100,19.0,595.0
RajMithun,1168.0,blitz,2023-02-07,2025-08-04,2299,2118,-181,expert,0-25,-331.0,-103.0
hagr135,187.0,blitz,2023-01-01,2025-08-16,2232,2241,9,expert,50-75,-35.0,19.0
edisonuran,878.0,blitz,2023-01-21,2025-07-25,2369,2287,-82,expert,25-50,-103.0,-35.0
legbreakgoogly,459.0,blitz,2023-01-07,2025-08-15,2366,2237,-129,expert,0-25,-331.0,-103.0
valeriaMunoz,116.0,blitz,2023-03-21,2025-08-15,2272,2078,-194,expert,0-25,-331.0,-103.0
Diegochess79,1791.0,blitz,2023-01-06,2025-08-16,2289,2300,11,expert,50-75,-35.0,19.0
Rigals,128.0,blitz,2023-01-01,2025-08-16,2221,2237,16,expert,50-75,-35.0,19.0
Belsebusky,14495.0,blitz,2023-01-09,2025-07-27,2300,2307,7,expert,50-75,-35.0,19.0
AdipMandiraja,,blitz,2023-01-01,2025-08-16,2276,2139,-137,expert,0-25,-331.0,-103.0
KillerPolloModulero,93.0,blitz,2023-01-02,2025-04-09,2292,2219,-73,expert,25-50,-103.0,-35.0
DragonRU1,246.0,blitz,2023-01-02,2025-08-16,2401,2480,79,expert,75-100,19.0,595.0
AbbotHayes,804.0,blitz,2023-01-07,2024-07-20,2398,2407,9,expert,50-75,-35.0,19.0
Francescoli2155,4554.0,blitz,2023-01-02,2025-08-16,2309,2274,-35,expert,25-50,-103.0,-35.0
Orlando_CR,734.0,blitz,2023-01-02,2025-08-16,2202,2063,-139,expert,0-25,-331.0,-103.0
HanSchut,331.0,blitz,2023-01-05,2025-08-08,2261,2301,40,expert,75-100,19.0,595.0
ahmedgm2025,727.0,blitz,2023-01-15,2025-08-06,2324,2145,-179,expert,0-25,-331.0,-103.0
sombra03,1640.0,blitz,2023-01-01,2025-08-16,2299,2462,163,expert,75-100,19.0,595.0
PrascaR,267.0,blitz,2023-12-02,2025-05-08,2327,2558,231,expert,75-100,19.0,595.0
Powerqueretaro,91.0,blitz,2023-01-01,2025-08-15,2253,2222,-31,expert,50-75,-35.0,19.0
holtchess,133.0,blitz,2023-01-10,2025-08-15,2437,2583,146,expert,75-100,19.0,595.0
meiqwe,131.0,blitz,2023-01-01,2025-08-15,2245,2183,-62,expert,25-50,-103.0,-35.0
Cassia05,2774.0,blitz,2023-02-20,2025-06-16,2292,2267,-25,expert,50-75,-35.0,19.0
lamagia007,332.0,blitz,2023-01-01,2025-08-16,2232,2149,-83,expert,25-50,-103.0,-35.0
The_challenge_09,230.0,blitz,2023-01-04,2025-08-11,2313,2344,31,expert,75-100,19.0,595.0
Alejcasal,432.0,blitz,2024-03-30,2025-04-22,2212,2234,22,expert,75-100,19.0,595.0
kouoibertrand,41279.0,blitz,2023-01-06,2025-08-16,2346,2284,-62,expert,25-50,-103.0,-35.0
Tsovnoog,569.0,blitz,2023-02-09,2025-06-29,2319,2324,5,expert,50-75,-35.0,19.0
smalugu,153.0,blitz,2023-01-07,2025-08-12,2229,2248,19,expert,50-75,-35.0,19.0
Luiz_GO,1043.0,blitz,2023-01-01,2025-08-16,2256,2228,-28,expert,50-75,-35.0,19.0
J3742,7032.0,blitz,2023-01-01,2025-08-14,2284,2393,109,expert,75-100,19.0,595.0
wachapo,3078.0,blitz,2023-01-25,2025-08-16,2323,2215,-108,expert,0-25,-331.0,-103.0
Canalito,1699.0,blitz,2023-01-01,2025-08-15,2264,2121,-143,expert,0-25,-331.0,-103.0
Mi1964,53.0,blitz,2023-01-01,2025-08-15,2375,2281,-94,expert,25-50,-103.0,-35.0
Shikamaru0790,,blitz,2023-01-15,2025-08-09,2316,2280,-36,expert,25-50,-103.0,-35.0
luisc10,27.0,blitz,2024-02-10,2024-12-01,2314,2081,-233,expert,0-25,-331.0,-103.0
Pseudo-0,,blitz,2023-01-15,2025-08-04,2239,2469,230,expert,75-100,19.0,595.0
whalfc-desni,493.0,blitz,2023-01-02,2025-07-22,2343,2283,-60,expert,25-50,-103.0,-35.0
CAMBIADOR,615.0,blitz,2023-01-01,2025-06-15,2313,2308,-5,expert,50-75,-35.0,19.0
Mauriciochess,7064.0,blitz,2023-01-01,2025-08-16,2262,2255,-7,expert,50-75,-35.0,19.0
henrychess0710,2463.0,blitz,2023-07-12,2025-08-04,2294,2167,-127,expert,0-25,-331.0,-103.0
majarimx,212.0,blitz,2024-06-09,2025-05-11,2206,2078,-128,expert,0-25,-331.0,-103.0
FILIPN05,407.0,blitz,2023-01-16,2025-07-16,2305,2156,-149,expert,0-25,-331.0,-103.0
Rio_amistoso,175.0,blitz,2023-01-10,2025-08-16,2220,2102,-118,expert,0-25,-331.0,-103.0
jccmaduka,2287.0,blitz,2023-01-04,2025-08-14,2203,2209,6,expert,50-75,-35.0,19.0
Brenio24,2544.0,blitz,2023-01-18,2025-08-15,2225,2204,-21,expert,50-75,-35.0,19.0
thepowerguido,299.0,blitz,2023-01-23,2025-06-21,2456,2247,-209,expert,0-25,-331.0,-103.0
CheKarloz,257.0,blitz,2023-01-01,2025-08-15,2286,2163,-123,expert,0-25,-331.0,-103.0
Funkyfan,485.0,blitz,2023-01-02,2025-08-11,2404,2518,114,expert,75-100,19.0,595.0
GasparA16,87.0,blitz,2023-02-18,2025-03-06,2338,2376,38,expert,75-100,19.0,595.0
diegodon,4562.0,blitz,2023-01-01,2025-08-07,2287,2289,2,expert,50-75,-35.0,19.0
LaMelancoliaAsesina,1532.0,blitz,2023-01-01,2025-08-12,2233,2254,21,expert,75-100,19.0,595.0
hectordetroya,657.0,blitz,2023-01-11,2025-08-15,2393,2270,-123,expert,0-25,-331.0,-103.0
elrayohavuelto,1473.0,blitz,2023-01-02,2025-08-16,2400,2249,-151,expert,0-25,-331.0,-103.0
Denio256,138.0,blitz,2023-01-01,2025-08-16,2286,2305,19,expert,50-75,-35.0,19.0
Bogdanov_Kirill,1306.0,blitz,2023-01-01,2025-08-08,2266,2133,-133,expert,0-25,-331.0,-103.0
brentmeir,98.0,blitz,2023-01-01,2025-06-28,2401,2428,27,expert,75-100,19.0,595.0
yonomedoyporvencido,977.0,blitz,2023-01-01,2025-06-01,2452,2365,-87,expert,25-50,-103.0,-35.0
Lapantera17,519.0,blitz,2023-01-02,2025-08-16,2321,2272,-49,expert,25-50,-103.0,-35.0
MrWalker,1579.0,blitz,2025-03-18,2025-03-18,2425,2425,0,expert,50-75,-35.0,19.0
f7weakness,10416.0,blitz,2023-01-01,2025-08-16,2252,2161,-91,expert,25-50,-103.0,-35.0
ARONIAN1977,272.0,blitz,2023-01-01,2025-08-03,2468,2499,31,expert,75-100,19.0,595.0
maelru,,blitz,2023-06-05,2025-08-10,2413,2403,-10,expert,50-75,-35.0,19.0
DanielaAndrade,1690.0,blitz,2023-01-26,2025-07-25,2500,2475,-25,expert,50-75,-35.0,19.0
buckcoin,295.0,blitz,2023-01-01,2025-08-16,2259,2179,-80,expert,25-50,-103.0,-35.0
kngopal,41.0,blitz,2023-01-01,2024-10-13,2332,2173,-159,expert,0-25,-331.0,-103.0
dieger,464.0,blitz,2023-01-07,2025-08-15,2213,2163,-50,expert,25-50,-103.0,-35.0
SamuelMV,1862.0,blitz,2023-01-03,2025-08-08,2392,2448,56,expert,75-100,19.0,595.0
NonoHaryono1977,1269.0,blitz,2023-03-11,2025-06-25,2243,2212,-31,expert,50-75,-35.0,19.0
pawn_git,,blitz,2023-01-19,2025-08-16,2396,2825,429,expert,75-100,19.0,595.0
SCRaMbLE,1553.0,blitz,2023-01-17,2025-08-13,2279,2246,-33,expert,50-75,-35.0,19.0
CharlieBro,2860.0,blitz,2023-02-22,2025-07-22,2363,2338,-25,expert,50-75,-35.0,19.0
Passthefence,258.0,blitz,2023-04-11,2024-06-10,2309,2147,-162,expert,0-25,-331.0,-103.0
HluliM,7524.0,bullet,2023-01-19,2025-08-15,2319,1980,-339,expert,0-25,-499.0,23.25
TumbweArtorius,608.0,bullet,2023-02-08,2025-08-12,2202,2255,53,expert,25-50,23.25,97.0
talitoesterio,327.0,bullet,2023-01-08,2025-07-29,2248,2351,103,expert,50-75,97.0,172.0
hatsubuu,2296.0,bullet,2023-01-03,2025-06-28,2452,2500,48,expert,25-50,23.25,97.0
Permiakov_Vladimir,50.0,bullet,2023-01-27,2024-08-03,2306,2379,73,expert,25-50,23.25,97.0
Bagirow,3551.0,bullet,2023-01-01,2025-08-15,2270,2456,186,expert,75-100,172.0,570.0
moraj965,4620.0,bullet,2023-04-17,2025-02-21,2213,2304,91,expert,25-50,23.25,97.0
Matanzas67,179.0,bullet,2023-01-02,2025-08-15,2345,2603,258,expert,75-100,172.0,570.0
aIex_k,1023.0,bullet,2023-01-28,2025-08-15,2223,2479,256,expert,75-100,172.0,570.0
PonyBoy67,555.0,bullet,2023-01-01,2025-02-08,2299,2408,109,expert,50-75,97.0,172.0
cmhr74,862.0,bullet,2023-01-01,2025-08-14,2278,2302,24,expert,25-50,23.25,97.0
gavity,2358.0,bullet,2023-01-02,2025-08-02,2202,2570,368,expert,75-100,172.0,570.0
Sultai,12829.0,bullet,2023-03-09,2025-04-02,2295,2618,323,expert,75-100,172.0,570.0
strummingmusic,268.0,bullet,2023-01-01,2025-08-14,2389,2416,27,expert,25-50,23.25,97.0
Sissa-Chess,96.0,bullet,2023-01-02,2025-08-15,2439,2611,172,expert,50-75,97.0,172.0
CriticalThinkingRode,678.0,bullet,2023-10-16,2025-08-15,2495,2537,42,expert,25-50,23.25,97.0
tonatihus,697.0,bullet,2023-04-07,2025-08-15,2250,2280,30,expert,25-50,23.25,97.0
joserivas,184.0,bullet,2023-01-22,2025-06-20,2216,2364,148,expert,50-75,97.0,172.0
Luigi765,5352.0,bullet,2023-11-01,2025-02-15,2223,2003,-220,expert,0-25,-499.0,23.25
Sumilda,3026.0,bullet,2023-01-08,2025-08-14,2230,2433,203,expert,75-100,172.0,570.0
Dragon_Warrior001,930.0,bullet,2023-01-01,2025-08-10,2301,2459,158,expert,50-75,97.0,172.0
Alarcon_86,227.0,bullet,2023-01-03,2025-08-15,2441,2522,81,expert,25-50,23.25,97.0
mohitswami1022,3680.0,bullet,2023-01-01,2025-08-15,2407,2467,60,expert,25-50,23.25,97.0
holynicholas,797.0,bullet,2023-01-02,2025-08-15,2291,2603,312,expert,75-100,172.0,570.0
edufer,,bullet,2023-01-02,2025-08-13,2268,2167,-101,expert,0-25,-499.0,23.25
BrenSasot,364.0,bullet,2023-01-01,2025-08-14,2215,2420,205,expert,75-100,172.0,570.0
Kaspesky98,2834.0,bullet,2023-01-01,2025-08-16,2476,2610,134,expert,50-75,97.0,172.0
BIG_Pirate,5858.0,bullet,2023-01-02,2025-05-11,2453,2707,254,expert,75-100,172.0,570.0
HAfzali,222.0,bullet,2023-01-19,2025-06-18,2294,2503,209,expert,75-100,172.0,570.0
gmgattass,261.0,bullet,2023-03-21,2024-04-11,2417,2700,283,expert,75-100,172.0,570.0
nelk19,4547.0,bullet,2023-01-02,2025-08-16,2268,2363,95,expert,25-50,23.25,97.0
cldng,649.0,bullet,2023-01-01,2025-08-03,2276,2214,-62,expert,0-25,-499.0,23.25
GoropadniPoni,310.0,bullet,2023-01-16,2025-05-30,2409,2336,-73,expert,0-25,-499.0,23.25
joninoloco01,2154.0,bullet,2023-01-01,2025-08-15,2247,2430,183,expert,75-100,172.0,570.0
destroyer_13,4152.0,bullet,2023-01-01,2025-08-15,2406,2444,38,expert,25-50,23.25,97.0
Angbatil,171.0,bullet,2023-03-31,2024-10-09,2202,2236,34,expert,25-50,23.25,97.0
